AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SBP
3.960744806,2,3,2.410372273,27.02990559,0.738353919,-14.64373209,3.250702724,7.70204712,6.599044048,0,11.70347603,35.86548645,31.72841435,13.00492876,21.14003201,-10.18954657,6.176958406,0,1.424003277,-25.6738555,88.23890765,324.4065714,160.8228419,104.5123794,57.59936498,32.80363885,483.2566676,153.5137288,97.91600543,1.519160677,4.848486108,14.60198214,11.44107083,3.382525168,-0.283110341,362.08987,15.50371585,163.2374225,6.514263517,1
3.241256144,1,1,1,12.43743487,-0.017011694,6.990950888,0,12.83378552,0,1.490913614,13.26712885,9,102.713126,3.667053143,-3.112067183,0,0,-0.192550791,7.36864651,1113.246231,4.097143633,1532.514692,86.21691094,525.0574519,154.0418304,196.8533851,239.7530184,407.5996833,6.907189211,11.77256149,7.17481598,7.683741286,1,0,-0.295432831,29.72417775,18.73818053,14.88940779,87.73535717,1
2.133199975,2,1,1,12.99555324,0,3.156800295,3.800494555,2,1.040041369,0,-7.680585377,-4.570172392,56.00820065,5.362802246,31.57481725,7.129806247,13.41091134,0.286385023,20.49214642,1341.951637,243.2506154,2254.264915,46.5677403,396.3028432,1.016080941,-254.0490841,112.0471669,388.8300034,120.6724362,7.303929798,5.430633237,6.656779524,3.384627455,8.745592939,0.240801867,391.8518475,12.36239803,39.8183381,12.99428512,1
1,2.723427716,-0.607011066,1,17.32885147,0,21.55302815,0,1,2.6141035,3.629009082,24.13800616,1.082940997,0.050764566,-2.848709016,59.38058428,-0.466985556,0,1,6.63284489,345.166645,94.40214838,24.90182279,811.2234581,1852.987921,39.27570917,102.1731505,576.7600525,1.766011748,7.386754164,4.351332201,1.801798593,7.079911669,1,4.25462797,-0.208886315,137.3047707,-16.30317466,145.4841396,16.36935497,1
3.148598213,-1.338922627,1,1,-11.05808602,1,21.13876213,7.289968313,8.335118112,-0.003299985,0,18.43769614,4.919080557,9.042367076,4.551163377,27.19007496,-0.690194578,1.745958872,-0.382459136,0.223313275,3734.685923,42.60962917,237.3853412,99.06754877,556.9170932,-56.38615148,137.7444859,38.13560475,86.86669983,-10.45909276,-1.566860066,54.38546773,13.14716543,3.956069497,6.12453812,-0.745948,66.73830202,229.2071238,131.1529046,7.719000338,1
3.055109915,1,2,1,3.710308682,0,27.58270784,0,0.354714024,41.99193083,-0.037876539,165.0763821,82.87483046,43.81243181,0,24.09726498,0,1.024414315,-6.69767147,48.90704814,434.4096285,11.50415049,363.4706302,177.0444161,282.7219418,120.3079987,60.32372074,339.962445,147.4033579,72.13339461,8.832406549,3,-1036.69593,9.235874662,0.581719187,1.375022229,52.08708027,112.7813247,16.23406509,8.971617328,1
2,1,4.152700607,1,34.81382811,-0.702918853,19.09946993,-0.918772677,2.758095255,3,1.914941297,9.558986337,6.717105569,2.971605234,4.675497572,6.419302036,1.613959568,1.829576534,12.08294553,19.1565403,279.9935212,49.36553845,262.976638,-50.42883503,4.013838698,78.07092739,-72.08420914,1794.968989,109.4634603,-53.64056447,5.393774363,14.8712886,4.082839575,1,5.75363068,-0.697332899,-8.818599929,63.87729606,22.49782072,72.11156234,1
-2.407107487,4.898761057,4.523821508,1,4.650617627,0,0.439544134,7.190835206,6.251908212,1.065015274,78.35539281,12.11671431,3,13.49659701,3.03422427,47.68472876,-0.717542321,0,0,9.885554936,1096.816495,137.7984157,218.4583685,1943.158034,1058.712319,86.0415276,1021.278519,258.3532853,161.2067671,-16.87440889,13.76619828,24.67529499,7.445609836,1,5.777103498,0.321091147,152.4956846,50.89621638,160.6412409,25.28901368,1
0.107240703,-2.641974775,4.467679303,1.108933869,6.347254598,-0.265366971,8.911506593,1.934917401,6.024617507,0,-0.910890428,22.48256193,42.98840454,14.87991879,1.61992638,41.4741833,0,9.53328457,68.76960693,18.41714129,1108.26382,14.51410967,331.9924813,17.58443662,364.522535,60.09748805,26.49871719,859.3118241,80.67673536,98.24091337,5.015484459,18.03591639,-3.783629129,11.21332851,2,-0.090498991,91.15807238,402.6748482,16.40861231,3.805119963,1
3.630053314,2,4.687978429,1,5.718639745,1.750716656,9.671815739,-1.302406277,5.819357924,0,0,14.87037179,12.55895759,4.676651495,-0.387834577,20.56491344,3.358105219,5.611032178,-0.234340416,37.31115504,664.3768988,20.27080992,398.0069208,39.04802643,2851.999674,130.412272,557.6225592,165.331614,-23.24208823,88.22341221,18.10113864,1.415794156,71.18386408,0.16651332,8.616714188,0.22263665,16.82454531,95.32392514,99.61444878,135.2318005,1
2.718850154,3.187157423,5.715466379,1,20.71584099,1.14371253,10.79462882,1,6.814172503,-0.495889033,9.252776374,22.62144632,87.3238046,63.85489583,-16.91547192,29.45245221,-0.703676292,-0.273182263,0,15.43759362,452.8964611,41.20082079,443.1754015,242.3583069,88.26563309,51.52903344,356.7101145,687.4071831,854.320109,291.35331,6.193252695,1,-4.024499605,1.55464153,5.484996669,-0.762863466,-5.857351008,-1.198246081,112.7857565,112.0615819,1
0.353075247,5.985629468,0.466978041,1,3.974930198,0.931655053,16.01914557,3.245469786,2,-0.522394586,3.378589634,38.6321981,57.13313048,1.632492101,5.913179448,49.27784814,14.69677429,5.634854696,5.296648467,9,1046.270236,601.0238756,-811.5855767,157.7493953,627.4188213,148.9822619,143.9838004,1459.05436,25.07392165,61.05376368,29.99757561,4.775467481,1,4.210567395,-1.969460618,0.554429078,109.5787217,62.8176057,145.6160182,80.33544579,1
1,1,6.224738654,1,18.81368065,0,18.51364516,2.288272777,1,0,1.374011251,6.778145063,26.14670688,6.924080568,19.45571861,48.89311299,0,0,2.791928852,29.46146759,687.5909464,487.7486596,119.7672688,34.45301766,331.9516611,30,634.1897151,357.9552758,47.14414983,56.0199208,13.96070365,0.053254541,6.672995447,5.604727052,3.899159761,-0.03360706,67.18428436,40.51548245,21.46042795,-2.146595505,1
1,-3.507164881,4.184466955,1,1.239710755,4.927100401,16.31249549,1,2.171738432,0,-0.805557072,11.23151503,85.15642535,56.43597478,34.25340322,5.63078842,3.098041721,2.411208489,32.19720968,3,1054.286174,106.5439636,373.7821097,93.76088684,-16.68688504,403.9508725,323.2493745,10.57264868,38.33487922,93.91285816,6.085534455,9.663094248,33.40060931,1,5.644374193,0.094187765,29.86962097,-15.65789084,12.20407229,9.514157082,1
1,0.806173814,-3.04671745,1,15.14909194,3.62896186,31.49567405,0,24.96669243,0,16.0545343,3.02020095,4.384933906,142.2165071,-3.504503282,8.90489408,-1.684131589,30.74446069,0,25.93689892,572.3561384,215.4151556,266.8961335,31.00573298,204.2334472,35.06573999,389.2856422,7.645590945,24.49616298,88.29835234,6.245022923,14.80890074,5.487091323,1,-3.557094564,0.073391408,8.901137405,15,67.65470585,45.70439795,1
2,0.429425375,1,1,0.239791323,0,8.286297198,2.906528153,-0.736845528,0,-9.111753055,-12.90251926,46.14827235,60.87761522,3.819825951,28.63329869,1.613114629,3.838392596,24.14948098,137.4626564,-232.069712,16.87462199,1629.404755,-42.76429997,353.4890839,116.8600297,158.1904382,558.6788206,111.0544628,220.0081366,2.29114365,28.76272858,7,4.169571029,1,0.973175905,29.96898205,83.27912347,7,46.97791726,1
2.595341532,0.783405458,-1.149069897,1,22.71385575,0,9.080690524,-0.831019872,-1.287970398,1.434751554,1.624204555,20.37230859,76.40718841,1.772292806,13.39530227,9.34444098,6.330210249,-0.50325155,0,-6.030844317,231.6407327,89.22866545,48.18216859,35.04989539,666.6177011,259.9988271,512.86835,-6.170381691,136.8560207,33.32074424,4.492235651,18.30439054,10.18263542,-0.973974064,7.704054945,0.472791942,129.6500446,49.99733437,48.76325329,113.7787714,1
1,6.195799701,2.060582152,-0.995913768,54.77649357,0,13.64931767,0,3.173750286,0,0,97.06320786,52.04899248,45.78778066,4.005275624,7.384699834,0,0,0,22.47875215,58.89263221,6.660824435,908.1488783,79.8183574,16.57785937,32.06474587,127.9456126,-113.7708893,13.92947618,54.3445245,0.395914538,4.320630136,13.13312248,-11.86316502,2.363739006,0.4275298,287.0302851,35.72485902,30.75481325,8.504782973,1
2,1,5.671237555,1,12.19455367,3.007836317,4.086316101,0,1,0,0.096021024,9.056515768,-6.503189507,14.12592255,9.850402647,12.73623127,2.10420497,1.196951564,0,3.22562881,288.2788966,73.63957297,30.00693979,66.63695185,-171.8637384,16.70624368,77.82493703,55.24981464,383.3474985,97.02512502,-1.257941096,0.246801956,15.7439204,-1.630348395,6.899673602,0.049057946,183.2969182,125.5601804,47.50082839,35.76552494,1
0.036561041,1,1,1,16.69998992,0,16.45597785,3.99508959,1,0,3.126508562,48.32552153,0.272073968,34.31172033,12.60914989,57.23932651,0,-0.922433219,-10.12496994,6.522082053,859.346106,2082.21156,1079.314157,535.1161169,325.8145618,80.82422607,344.9508057,1565.353296,86.58784027,154.5791917,10.83996821,6.693559392,24.33489046,1,4.268326279,0.142815322,25.29325544,-10.01021162,29.44873665,22.9295436,1
1,8.968613232,2.87129761,2.475906888,17.63728616,0,159.4045863,0.699220747,1,-0.423359965,0,3.522698242,3.733253652,25.50215939,93.28012632,15.55648094,0,0,4.880384837,60.57886245,669.6012671,-20.66578752,85.18330036,45.78134228,678.4830876,223.1739805,70.62302411,801.2780549,57.09753606,749.1155944,25.44167266,32.33772438,16.86754343,1,1,-0.2330398,43.15253278,29.29553192,34.03618814,16.10270666,1
3.584550246,0.982605614,4.535679089,1,-2.251466783,0,21.8389189,-0.650787124,1,-2.05413327,3.795546246,24.46722899,15.7371673,8.720258469,2.539226564,11.83464035,0,0,9.637613074,32.20346886,402.7628957,1.549851731,1278.842611,114.7565506,323.5786217,-1.913260829,263.836002,2.527746435,334.4087282,77.22834297,2.214937321,14.85850593,16.49468939,1,-0.981303596,6.150077433,100.1412332,133.9391238,75.06138694,2,1
2.136459195,3.436714846,1,2.261156903,177.309263,1.775795876,7.84612378,0,46.94774552,4.866241049,1,55.92309216,12.69703873,20.00559811,19.90520345,100.882915,0,0,-0.500759951,-2.396230314,995.1225074,15.19399725,723.6826801,141.4306689,401.0753358,34.38384752,223.3016194,1408.65124,33.2033703,908.1864429,7.634788468,8.184489175,8.441599644,4.347822989,3.384682659,1.265777659,4.730518511,99.08439046,9.404913055,171.637558,1
0.932703474,2.726563885,3.335078946,1,38.92808818,0,11.50833031,8.555043292,6.809576646,0,1.306496037,31.68918273,14.04537886,6.367297137,6.360892945,13.34925245,0,4.754395389,0,2.768752084,838.9410473,175.5150503,182.6635833,168.1344608,295.6771801,30.58509308,120.1477433,404.198682,3.996710083,621.7802894,5.340185849,24.54841996,-2.584656429,-4.004658467,3.545598221,0.645095015,1.937346086,20.3432776,52.45271411,-3.59937336,1
2.8398787,1,1,2.47703686,38.80263605,5.068406578,14.86368192,-0.600670481,1,0,3.504166526,-1.483301755,10.14712134,4,56.03101389,27.06651577,24.13814612,0,0,24.16165588,271.9326278,108.788651,649.8939066,34.20681213,256.1087881,119.4351157,18.16899548,146.8014445,-10.50874891,257.7392346,4.252710584,7.108360072,8,1,3.261737001,0.231314637,78.53802056,87.9642626,10.86755367,80.9105491,1
1,1,4.694919316,2.463235022,1.756771032,-0.263877342,45.70854705,0,6.595591174,0,0,190.1074,68.53796384,47.11546757,-4.488178649,57.89980532,0,-0.016823688,-0.819125709,2.26180541,4487.371852,62.3745005,1059.30118,32.83577307,31.32293501,21.31464859,358.3877765,-524.4312493,836.0099014,376.1614868,2.560718076,0.651732765,32.08718276,0.270525547,9.225182067,0.050372817,15.30082643,189.7408852,-2.746893844,8.669321679,1
-5.742179057,2.020915236,1,1,34.78621946,0.79618364,18.31648376,1.071812247,0.955787292,4.97172154,-0.437869518,57.61160059,47.30534717,7.14089637,0,37.77347,1.326816848,0,1.670967337,15.64986934,691.2204066,107.9195689,959.4770509,183.3694678,18.85611669,55.29271094,820.4679265,327.9812127,41.54059578,68.36667678,6.58533469,22.97688089,8.659018933,9.758358091,8.256887832,-0.120428805,109.3031641,5.757842568,209.1515969,23.32341648,1
3.578153343,2,1,1,12.30041697,2.362186524,10.8183584,0,1,0,-6.787144989,10.31517359,-19.12606939,86.83937584,3.908336573,62.93450608,1.516701921,0,0,22,352.3637544,144.844542,16.52395982,51.63896652,-349.9391926,143.9909683,633.8871498,21.8282094,73.31566232,98.81421651,18.68253829,-1.530573127,1,6.344762313,6.04019168,1.612570049,20.69536092,12.70192793,151.0729956,1.695169222,1
4.008448308,1,1,1,14.23789018,0,-9.876515141,3.417044549,4.958038376,0,0,14.69860207,44.58951951,29.21941496,-37.32852249,49.64429451,1.590705043,0.044757434,0.699641336,40.86994721,539.4881114,25,397.0058124,137.3397193,495.031152,47.81646891,15.40889897,23.1386465,210.8102064,193.9737907,3.890317365,10.12517174,52.22858612,3.55789185,2,0.563749876,3.286216094,1,-10.76969839,33.09362762,1
-3.677782174,3.513163957,4.823676586,1,7.632630528,0,9.750758554,-0.939649158,8.087068321,10.93291587,0,18.59108529,15.68312557,8,21.2575788,132.3381514,-0.425682424,-0.283419488,5.29064321,2.810637775,1348.40634,174.3010878,275.7997058,129.7568703,1074.392861,40.0900112,232.5131992,71.38893701,131.030984,80.41432187,1,2.249262168,27.9764989,1,2,0.075708507,144.7329678,111.5149344,68.3120681,34.21924258,1
2.550195327,1,2.189529846,1,21.77876481,0,-0.301059485,0,2.894226354,0,0,77.48507835,61.84604765,2.209231522,-1.564784312,2.057502909,0.177056023,0,3.025101901,14.63963351,259.8861151,44.09709663,33.06890382,252.62752,24.69414806,15.60609398,16.86112891,7.879332892,442.6283143,44.45663567,-6.473330224,11.19473497,5.460624492,3.090362579,3.041637775,1.036509446,290.9527047,45.52956974,195.1738254,16.48827093,1
2.197960616,4.822996342,0.536353731,1,40.70924997,0.359711209,13.78493773,1.621581512,2.00656016,0,0,7.221472636,21.53223648,22.74844216,1.137925768,43.65583624,0,-1.526829083,0,29.1469006,687.5184145,53.5987799,-338.3195084,120.0262606,44.30452099,118.8683292,38.18853196,62.56440559,135.5762058,417.1132361,6.783847756,4,2,1,2.271963851,0.29132254,87.71479391,17.24383492,69.99164309,18.75649642,1
20.47748313,2.819412334,2.383133481,1,12.08421737,0,58.17621649,-0.942039435,2.930952748,0,0,42.61343134,4,-5.292822015,28.98448309,-4.51232106,1.232785663,0,10.77240564,83.51625696,438.9484452,122.3150244,289.486644,-6.895629901,2321.14326,20.24277366,1020.536199,34.78261051,152.4396573,142.1645496,40.58810279,15.18780186,21.24463599,-1.251222994,6.208259783,-0.029560689,81.35405304,102.2803634,261.5154131,121.4774599,1
1,1,3.272105297,1,5.133932631,0,8.97513589,-0.683280853,2.659666265,-1.562088172,0,50.02605706,20.69657506,17.04548818,15.00535228,16.4518226,0,-3.987385639,1.909879786,-1.555096748,532.8850176,18.84697161,739.7219467,126.1616674,203.7971144,157.2907755,1738.52023,1275.07774,21.60290836,217.9211289,2,14.64798564,2.739150446,0.6785301,8.750688017,-0.110537663,144.9126992,9.937140953,58.94801848,35.46855162,1
2.626829127,1,-1.641384527,1,31.45968965,-1.346117246,19.73701242,4.399659759,2.142458181,1.280539366,1,57.69229882,6.555058278,29.2325451,4.550796295,45.03075514,0,1.652296119,0,56.96167148,121.6172437,170.5712418,33.40028223,24.47301864,206.7694887,34.99878525,112.8529307,121.5406509,35.39059723,152.6503266,5.001209491,18.69479927,6.594271957,15.6932257,7.60363195,1.892915929,9.985997602,126.6669127,62.43324049,21.64689046,1
1,1,1,1,13.51515254,0,35.72072947,-0.076732232,-13.3615281,-1.789241081,6.779194753,9.416249395,20.82839801,84.78703711,24.84940409,-1.217446414,0,3.318665928,0,0.843186419,1226.632876,19.8620833,168.8925548,184.1577825,97.51149778,27.00252493,372.933334,233.5619819,186.6119986,-4.69852234,5.220050599,8.141540231,27.27101596,6.412200807,4,0.680542636,182.793921,61.19546657,0,-1.077935956,1
2,4.803458938,2.401653102,1,12.79064315,1.869869355,17.45096128,3,3.658243558,0,0,69.50992524,43.01074984,59.70822831,106.0970498,86.38392501,-1.027275831,0,0,-2.916100534,543.32447,31.27770597,532.6150545,25.05217736,-11.25858986,113.5928081,337.5932049,18.52804358,137.5153782,50.29615368,5.171925852,4.093517169,5.539748497,0.775528434,2.380196003,0.131195611,-0.006860874,224.6892733,24,87.784541,1
5.257308613,1,2,0.067195785,5.905721414,0,6.588826802,-6.409560011,10.13192153,1.188787768,0,0.473872082,59.99878313,87.47579883,2.251461797,24.44252859,5.315891422,7.809347373,-6.499417276,12.4525904,167.5525425,22.03165724,1169.04098,292.9076116,294.0026805,-92.5799016,730.3628966,49.03991592,154.6008606,64.33051467,-5.246124872,-3.072068229,7.745964569,1,1.118350465,-0.573424006,2.030181668,14.56593203,46.53864824,8.679017003,1
7.70098242,2.617333893,2.09064299,1,11.65483825,-2.806178628,22.81497206,3.96192689,1,0,0,31.32826204,40.17007275,-0.368482632,5.945013809,4.76124577,2.589633721,17.85121768,1.026106537,4,290.9624384,54.00609751,112.9532936,183.4282938,672.6971611,48.85129807,393.6319246,264.9217089,13.55533472,21.38692431,4.307285219,4,17.75704481,12.66576472,3.115966177,0.26,56.72620259,23.32834734,394.3387324,98.74595007,1
1,1,2.878158751,1,-0.054302117,0,8.10018491,0,11.11236087,-1.166346198,0,25.34436645,26.43949453,1.757527366,12.82036812,3,0,0,0,4.901912254,406.1988981,19.40826415,287.2949819,34.35243526,137.6498253,184.8909835,5.924440679,114.4667976,68.96875368,131.186428,13.8605112,3,5.714028348,1,0.149277819,0.049802537,14.58346904,19.87018599,22.28020143,91.26739245,1
1,1,1,1,45.75893581,0,9.369252482,1,12.15036475,0,0,21.58142785,85.11464399,43.61682673,1.01995284,84.02153419,0,0,0,90.58330424,186.8978232,85.90904484,3.159105658,31.28272382,1107.221955,15.50480252,-2.047482135,58.13282653,56.02462244,-108.3804133,13.01915378,5.990069064,-25.43290905,5.871285854,0.294885925,2.180464682,134.6876552,5.505249393,44.475493,131.3497919,1
2.81240538,2.743479685,1,1,25.76417339,2,1.382822969,1,2.145952507,5.083900476,0,6.586272235,78.81557168,12.20385747,2,4.832787012,0,2.580575886,0,58.60580885,871.6423175,719.594782,1372.306366,1089.721097,177.9301776,146.4531002,16.29831624,147.5425177,113.1883352,192.0094903,13.58989563,26.13269845,9.625279778,1,0,0.30240297,47.91652442,117.1846839,67.98223195,40.52018807,1
2.566816222,2.874595251,3.282948383,1,10.26240584,0,17.8772584,0,2.053835948,0,0,25.20471821,255.3137424,7.495972256,0,48.25409043,0,1.274799387,0,-2.975005198,88.88945175,116.1266098,210.3191581,130.5031108,-0.298485317,332.9602619,65.39641295,551.6337095,91.73444599,10,0.111169357,-3.1265716,10.72094259,17.65315712,4.106996926,0.0929386,39.22080907,1.373623451,21,-5.91245751,1
-0.859094914,2.13580339,3.08016934,1,25.13985533,0,24.80722238,0,9.873878072,2.44051452,1,27.78041519,46.65679345,-1.787983185,1.872741012,4.949801347,8.989762848,1.571970705,0,52.69257765,471.9787566,27.2743462,1440.741445,94.0288358,1071.073036,10.12002704,117.0650928,126.5070254,189.750109,607.1293419,3.711807799,6.775443497,27.31976738,9.770223189,7.449437236,0.098577487,32.9747466,18.91814305,24.17877612,22.86470348,1
6.603169169,0.385582638,0.80151073,1,43.63914346,-1.08002307,23.4743061,0,1,0,0,44.7874465,51.00485751,27.17050735,0,9,0,0,1.531979749,1.293336102,694.3222748,11.72527056,854.1370806,201.1137886,325.6644715,255.5838122,378.449787,2075.241092,165.5563807,88.09533949,14.91262413,273.3008458,10.66922563,-1.63393895,2.991334756,0.168922693,163.7152469,537.3508909,59.69479361,51.49839012,1
-3.109319129,0.368371937,4.253790667,1,13.58630329,1,13.42661946,2.064942741,-0.134714534,-2.275681558,0,84.24942787,15.75829577,5.381417361,-3.670969908,31.07591282,11.15294258,3.802269817,0,8.066527184,116.9719587,18.33656619,25.22753614,16.28730274,38.90139994,40.33484232,248.529529,98.00981418,105.8264717,40.44985288,3.123706254,8.897204538,12.05548881,4.361787419,1.058519699,-0.02423666,29.47771501,20.08385255,9.442467904,46.00522821,1
1,1.023946727,3.322664121,1.374355237,-4.319848392,0,-7.421321453,0,79.59486164,2,0,130.3349756,-8.173372154,-0.69566745,3.406355399,40.31878628,0,20.68924202,-0.719259398,46.68787731,271.9382687,67.52338538,-24.48249353,33.06094535,116.121289,46.05926706,89.71171844,113.2454705,89.29013547,55.91441269,-9.063139929,2.272767909,-1.639648785,5.119394289,2.174238005,-0.077029724,80.74586405,12.88155047,16.2509097,-0.898135135,1
